ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3423	"ENSMUSG00000029407.10"	"Uso1"	chr5	+	92195347	92195434	92198335	92198434	92194011	92194175	92199816	92199924
3424	"ENSMUSG00000078485.3"	"Plekhn1"	chr4	-	156230504	156230686	156230900	156230974	156229043	156230262	156231084	156231173
3425	"ENSMUSG00000040557.14"	"Mettl27"	chr5	+	134933472	134933601	134934288	134934424	134932621	134932847	134940456	134941723
3426	"ENSMUSG00000029674.13"	"Limk1"	chr5	-	134665206	134665293	134665829	134666013	134664184	134664316	134668913	134669080
3427	"ENSMUSG00000028637.16"	"Ccdc30"	chr4	-	119377210	119377345	119379146	119379272	119367639	119368017	119381234	119381340
3428	"ENSMUSG00000028637.16"	"Ccdc30"	chr4	-	119377210	119377345	119379146	119379272	119367639	119368017	119383670	119383834
3429	"ENSMUSG00000063146.11"	"Clip2"	chr5	-	134522585	134523142	134535046	134535237	134517906	134518031	134552045	134552434
3430	"ENSMUSG00000017132.17"	"Cyth1"	chr11	-	118185759	118185826	118192396	118192461	118185380	118185499	118193614	118193697
3431	"ENSMUSG00000050310.9"	"Rictor"	chr15	+	6745448	6745580	6750657	6750721	6744327	6744392	6756460	6756587
3432	"ENSMUSG00000027288.16"	"Zfp106"	chr2	-	120513616	120513688	120514142	120514262	120512702	120512774	120515441	120515504
3433	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131461281	131461353	131466031	131466127	131460126	131460156	131470413	131470458
3434	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131466031	131466127	131470413	131470458	131461281	131461353	131472258	131472479
3435	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	131770759	131770789	132030989	132031025	131533820	131533872	132050307	132050337
3436	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	132030989	132031025	132050307	132050409	131768410	131770789	132258923	132259136
3437	"ENSMUSG00000029673.17"	"Auts2"	chr5	-	132050307	132050409	132258923	132259136	132030989	132031025	132541514	132541871
3438	"ENSMUSG00000035354.9"	"Uvrag"	chr7	-	99016568	99016674	99065799	99065882	99004579	99004706	99088100	99088175
3439	"ENSMUSG00000035354.9"	"Uvrag"	chr7	-	99109062	99109097	99118187	99118305	99099311	99099473	99140833	99141126
3440	"ENSMUSG00000046182.8"	"Gsg1l"	chr7	-	125910163	125910331	125923422	125923534	125891659	125891730	125958434	125958587
3441	"ENSMUSG00000046182.8"	"Gsg1l"	chr7	-	125923422	125923534	125958434	125958587	125910163	125910331	126020623	126020671
3442	"ENSMUSG00000046182.8"	"Gsg1l"	chr7	-	125958434	125958587	126020623	126020671	125923422	125923534	126081859	126082411
3443	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127644318	127644467	127650682	127650788	127632261	127632351	127657086	127657138
3444	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127644318	127644467	127657086	127657138	127632261	127632351	127663341	127663378
3445	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127650682	127650788	127657086	127657138	127644318	127644467	127663341	127663378
3446	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127677204	127677300	127689836	127689880	127664651	127664708	127690989	127691110
3447	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127678090	127678140	127689836	127689880	127677204	127677300	127690989	127691110
3448	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127678090	127678140	127690989	127691110	127677204	127677300	127694226	127694325
3449	"ENSMUSG00000049971.17"	"Glt1d1"	chr5	+	127689836	127689880	127690989	127691110	127678090	127678140	127694226	127694325
3450	"ENSMUSG00000035203.16"	"Epn1"	chr7	+	5083729	5083982	5089918	5090168	5080292	5080477	5092840	5092965
3451	"ENSMUSG00000035203.16"	"Epn1"	chr7	+	5095887	5095974	5097153	5097411	5095642	5095753	5097571	5098176
3452	"ENSMUSG00000035203.16"	"Epn1"	chr7	+	5095890	5095974	5097153	5097411	5095642	5095753	5097571	5098176
3453	"ENSMUSG00000029478.16"	"Ncor2"	chr5	-	125019818	125020046	125022870	125022924	125018810	125018990	125023500	125023646
3454	"ENSMUSG00000029478.16"	"Ncor2"	chr5	-	125019959	125020046	125022870	125022924	125018810	125018990	125023500	125023646
3455	"ENSMUSG00000079215.8"	"Zfp664"	chr5	+	124863353	124863508	124884707	124884772	124862763	124862882	124901261	124902693
3456	"ENSMUSG00000029387.10"	"Gtf2h3"	chr5	+	124594762	124594831	124595552	124595688	124592480	124592534	124595802	124595839
3457	"ENSMUSG00000030660.9"	"Pik3c2a"	chr7	-	116350772	116350929	116351797	116351967	116350032	116350142	116353977	116354114
3458	"ENSMUSG00000035310.15"	"Lin54"	chr5	-	100454434	100454508	100459585	100459802	100453939	100454137	100475688	100475831
3459	"ENSMUSG00000035310.15"	"Lin54"	chr5	-	100459585	100459802	100475688	100475831	100454434	100454508	100485139	100485855
3460	"ENSMUSG00000023106.15"	"Denr"	chr5	+	123915190	123915210	123917199	123917284	123908099	123908214	123922179	123922263
3461	"ENSMUSG00000023106.15"	"Denr"	chr5	+	123917199	123917284	123922179	123922263	123915190	123915210	123924730	123924847
3462	"ENSMUSG00000040451.18"	"Sgms1"	chr19	-	32142745	32142863	32159523	32160363	32129540	32129694	32223508	32223590
3463	"ENSMUSG00000040451.18"	"Sgms1"	chr19	-	32157322	32157379	32157465	32157677	32156569	32156647	32159523	32160363
3464	"ENSMUSG00000040451.18"	"Sgms1"	chr19	-	32223508	32223590	32289540	32289631	32158255	32160363	32351944	32352023
3465	"ENSMUSG00000040451.18"	"Sgms1"	chr19	-	32247993	32248036	32289540	32289631	32223508	32223590	32351944	32352023
3466	"ENSMUSG00000033793.12"	"Atp6v1h"	chr1	+	5089008	5089111	5095614	5095728	5084416	5084563	5098028	5098133
3467	"ENSMUSG00000033793.12"	"Atp6v1h"	chr1	+	5135811	5135937	5143749	5143851	5133083	5133262	5149947	5150061
3468	"ENSMUSG00000049550.17"	"Clip1"	chr5	-	123635173	123635278	123638955	123638988	123630224	123631169	123640493	123640554
3469	"ENSMUSG00000001847.14"	"Rac1"	chr5	-	143508095	143508158	143514668	143514786	143507326	143507486	143517157	143517229
3470	"ENSMUSG00000038593.18"	"Tctn1"	chr5	-	122250446	122250467	122251611	122251721	122248439	122248983	122254483	122254566
3471	"ENSMUSG00000038593.18"	"Tctn1"	chr5	-	122258834	122258965	122261406	122261527	122252323	122254583	122264137	122264415
3472	"ENSMUSG00000029458.14"	"Brap"	chr5	+	121663295	121663491	121665098	121665288	121661999	121662161	121672084	121672198
3473	"ENSMUSG00000038970.7"	"Lmtk2"	chr5	+	144129352	144129477	144134135	144134280	144100435	144100776	144143525	144143599
3474	"ENSMUSG00000029454.15"	"Mapkapk5"	chr5	-	121535853	121535943	121537111	121537220	121534334	121534430	121538392	121538490
3475	"ENSMUSG00000029454.15"	"Mapkapk5"	chr5	-	121535853	121535943	121538392	121538490	121534334	121534430	121539171	121539247
3476	"ENSMUSG00000029454.15"	"Mapkapk5"	chr5	-	121537111	121537220	121539171	121539247	121535853	121535943	121540501	121540575
3477	"ENSMUSG00000032667.17"	"Pon2"	chr6	-	5266964	5267046	5268977	5269178	5266111	5266240	5272324	5272451
3478	"ENSMUSG00000029603.15"	"Dtx1"	chr5	-	120682579	120682738	120683060	120683122	120682303	120682465	120683294	120683456
3479	"ENSMUSG00000086363.7"	"A330102I10Rik"	chr13	+	29023175	29023212	29030157	29030241	29016707	29016879	29039942	29040336
3480	"ENSMUSG00000032741.9"	"Tpcn1"	chr5	-	120544412	120544485	120545074	120545128	120543344	120543452	120545257	120545314
3481	"ENSMUSG00000027900.15"	"Dram2"	chr3	+	106555163	106555308	106561748	106561816	106552155	106552280	106566044	106566184
3482	"ENSMUSG00000027900.15"	"Dram2"	chr3	+	106555166	106555308	106561748	106561816	106552155	106552280	106566044	106566414
3483	"ENSMUSG00000027900.15"	"Dram2"	chr3	+	106561748	106561816	106566044	106566184	106555163	106555308	106570692	106570785
3484	"ENSMUSG00000027900.15"	"Dram2"	chr3	+	106561748	106561816	106566044	106566184	106555163	106555308	106572972	106573065
3485	"ENSMUSG00000027900.15"	"Dram2"	chr3	+	106566044	106566184	106570692	106570870	106561748	106561816	106571610	106571693
3486	"ENSMUSG00000026867.18"	"Gapvd1"	chr2	-	34691105	34691215	34693372	34693502	34690461	34690621	34695485	34695608
3487	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3939378	3939526	3941245	3941311	3938887	3938962	3942720	3942819
3488	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3939378	3939526	3941245	3941311	3938913	3939131	3942720	3942819
3489	"ENSMUSG00000042198.12"	"Chchd7"	chr4	+	3939423	3939526	3941245	3941311	3938913	3939131	3942720	3942819
3490	"ENSMUSG00000029528.19"	"Pxn"	chr5	+	115548281	115549112	115550120	115550387	115546812	115546948	115550582	115550897
3491	"ENSMUSG00000029528.19"	"Pxn"	chr5	+	115548281	115549112	115551487	115551589	115546812	115546948	115551850	115552021
3492	"ENSMUSG00000041740.16"	"Rnf10"	chr5	-	115256973	115257173	115260118	115260315	115255349	115255440	115272256	115272301
3493	"ENSMUSG00000027457.15"	"Snph"	chr2	-	151597108	151597258	151600977	151601074	151590548	151594599	151632147	151632254
3494	"ENSMUSG00000063430.9"	"Wscd2"	chr5	+	113550422	113551334	113558348	113558463	113490446	113490940	113560900	113561085
3495	"ENSMUSG00000063430.9"	"Wscd2"	chr5	+	113550422	113551334	113560900	113561085	113490446	113490940	113570636	113570758
3496	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129601406	129601533	129601869	129601961	129600982	129601243	129602194	129602261
3497	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129601406	129601533	129602194	129602261	129600982	129601243	129607086	129607179
3498	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129601406	129601625	129601869	129601961	129600982	129601134	129602194	129602261
3499	"ENSMUSG00000028797.20"	"Tmem234"	chr4	+	129601406	129601625	129601869	129601961	129600982	129601243	129602194	129602261
3500	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74306844	74306944	74307102	74307237	74306578	74306686	74307671	74307870
3501	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74307102	74307237	74307671	74307870	74306844	74306944	74308129	74308261
3502	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74310389	74310534	74310637	74310692	74309075	74310134	74310786	74311860
3503	"ENSMUSG00000015291.10"	"Gdi1"	chrX	+	74310479	74310534	74310637	74310692	74309962	74310134	74310786	74311156
3504	"ENSMUSG00000035202.8"	"Lars2"	chr9	+	123394950	123395011	123409613	123409703	123392782	123392874	123411872	123412016
3505	"ENSMUSG00000097986.2"	"Gm26953"	chr5	+	112218222	112218502	112222659	112222822	112217053	112217197	112224301	112224386
3506	"ENSMUSG00000097986.2"	"Gm26953"	chr5	+	112218355	112218502	112222659	112222822	112217053	112217197	112224301	112224386
3507	"ENSMUSG00000027655.14"	"Dhx35"	chr2	+	158846907	158846989	158849481	158849553	158844077	158844207	158851710	158851822
3508	"ENSMUSG00000030868.6"	"Dctn5"	chr7	+	122134168	122134237	122135051	122135170	122133040	122133181	122138247	122138359
3509	"ENSMUSG00000050017.11"	"Pitpnb"	chr5	+	111349490	111349574	111371311	111371389	111347780	111347855	111380191	111380302
3510	"ENSMUSG00000050017.11"	"Pitpnb"	chr5	+	111371311	111371389	111380191	111380302	111349490	111349574	111382987	111383110
3511	"ENSMUSG00000000606.18"	"Vmn2r88"	chr14	+	51415338	51415563	51416704	51416828	51413719	51414523	51417974	51420721
3512	"ENSMUSG00000000606.18"	"Vmn2r88"	chr14	+	51415338	51415563	51416704	51416828	51413719	51414523	51417977	51420721
3513	"ENSMUSG00000030822.15"	"Prr14"	chr7	+	127473594	127473716	127473796	127473986	127472097	127472266	127474378	127474422
3514	"ENSMUSG00000027210.20"	"Meis2"	chr2	-	115921671	115921748	116000130	116000276	115868744	115868803	116049083	116049198
3515	"ENSMUSG00000027210.20"	"Meis2"	chr2	-	116000130	116000276	116049083	116049198	115921671	115921748	116058630	116058780
3516	"ENSMUSG00000032217.13"	"Rnf111"	chr9	-	70429551	70429655	70430930	70431026	70425423	70427107	70431936	70432029
3517	"ENSMUSG00000032217.13"	"Rnf111"	chr9	-	70453500	70453817	70457823	70458018	70450285	70450538	70458989	70459153
3518	"ENSMUSG00000029507.16"	"Pus1"	chr5	-	110776553	110776607	110777613	110777751	110775535	110775638	110779686	110779897
3519	"ENSMUSG00000059173.19"	"Pde1a"	chr2	-	79887840	79887941	79927674	79927788	79878122	79878248	80128733	80128834
3520	"ENSMUSG00000059173.19"	"Pde1a"	chr2	-	79897064	79897205	79898065	79898182	79887840	79887941	79901811	79901878
3521	"ENSMUSG00000028426.10"	"Rad23b"	chr4	+	55380988	55381116	55382479	55382615	55378233	55378289	55383586	55383714
3522	"ENSMUSG00000028426.10"	"Rad23b"	chr4	+	55382479	55382615	55383586	55383714	55380988	55381116	55385409	55385601
3523	"ENSMUSG00000014668.15"	"Chfr"	chr5	+	110136482	110136652	110140116	110140189	110136050	110136194	110140353	110140453
3524	"ENSMUSG00000034636.9"	"Zyg11b"	chr4	-	108265817	108266572	108272217	108272383	108259949	108260090	108300890	108301096
3525	"ENSMUSG00000041889.7"	"Shisa4"	chr1	-	135372196	135372364	135373151	135373285	135371056	135371996	135374377	135374549
3526	"ENSMUSG00000038267.15"	"Slc22a23"	chr13	-	34221902	34222071	34298996	34299151	34204019	34204044	34344158	34344595
3527	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123733555	123733630	123735821	123735896	123731036	123731269	123736558	123736681
3528	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123733555	123733635	123735821	123735896	123731036	123731269	123736558	123736681
3529	"ENSMUSG00000002068.16"	"Ccne1"	chr7	-	38099246	38099358	38099467	38099602	38098991	38099149	38099788	38099884
3530	"ENSMUSG00000018417.14"	"Myo1b"	chr1	-	51766821	51766908	51768649	51768736	51763889	51763964	51769003	51769090
3531	"ENSMUSG00000022807.9"	"Osbpl11"	chr16	+	33234422	33234605	33236254	33236408	33228961	33229148	33241735	33243266
3532	"ENSMUSG00000110344.1"	"Gm45716"	chr11	+	90228034	90228189	90248804	90249735	90208983	90209046	90250770	90251255
3533	"ENSMUSG00000027522.15"	"Stx16"	chr2	+	174091481	174091622	174092401	174092567	174090620	174090728	174093433	174093525
3534	"ENSMUSG00000090053.9"	"Pakap"	chr4	+	57568369	57568415	57638009	57638090	57434246	57434556	57647989	57648120
3535	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86243716	86243767	86247970	86248175	86232552	86232691	86249762	86249910
3536	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101896398	101896578	101898426	101898561	101894910	101895144	101900058	101900249
3537	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
3538	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143534285	143534417	143538216	143538316	143532308	143532380	143540187	143540246
3539	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63685368	63685551	63697010	63697232	63650810	63650965	63727417	63727519
3540	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63685368	63685551	63697013	63697232	63650814	63650965	63727417	63727519
3541	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63697010	63697232	63727417	63727519	63685368	63685551	63729061	63729189
3542	"ENSMUSG00000033510.14"	"Otud7a"	chr7	+	63697013	63697232	63727417	63727519	63685368	63685551	63729061	63729189
3543	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62345234	62345318	62349352	62349493	62344631	62344888	62351377	62351546
3544	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62410819	62410933	62433562	62433699	62404409	62404466	62438337	62438481
3545	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62410819	62410933	62419597	62419780	62404409	62404466	62438337	62438515
3546	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62419597	62419780	62433562	62433699	62404409	62404466	62438337	62438515
3547	"ENSMUSG00000027030.15"	"Stk39"	chr2	-	68220903	68220968	68263234	68263303	68210444	68211993	68267038	68267091
3548	"ENSMUSG00000027030.15"	"Stk39"	chr2	-	68263234	68263303	68267038	68267091	68220903	68220968	68307040	68307108
3549	"ENSMUSG00000027030.15"	"Stk39"	chr2	-	68308991	68309054	68314363	68314393	68307040	68307108	68314480	68314603
3550	"ENSMUSG00000035325.16"	"Sec31a"	chr5	-	100388533	100388611	100389067	100389106	100386127	100386203	100390758	100390833
3551	"ENSMUSG00000015165.16"	"Hnrnpl"	chr7	+	28815279	28815352	28818460	28818532	28814823	28815195	28818643	28818700
3552	"ENSMUSG00000015165.16"	"Hnrnpl"	chr7	+	28818460	28818532	28818643	28818924	28815279	28815352	28820152	28820274
3553	"ENSMUSG00000090841.2"	"Myl6"	chr10	-	128492938	128493045	128493333	128493353	128492601	128492745	128493538	128493566
3554	"ENSMUSG00000027584.17"	"Oprl1"	chr2	+	181715689	181715946	181718376	181718732	181715015	181715229	181718813	181720985
3555	"ENSMUSG00000027584.17"	"Oprl1"	chr2	+	181716501	181716535	181717954	181718093	181715689	181715946	181718376	181718732
3556	"ENSMUSG00000030302.16"	"Atp2b2"	chr6	-	113774204	113774446	113789752	113789995	113773260	113773495	113793665	113793880
3557	"ENSMUSG00000030302.16"	"Atp2b2"	chr6	-	113797109	113797151	113803746	113803779	113796238	113796397	113805460	113805586
3558	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70599839	70599899	70600008	70600062	70599687	70599757	70600395	70600485
3559	"ENSMUSG00000015542.17"	"Nat9"	chr11	-	115183354	115183449	115183624	115183684	115182831	115183265	115184482	115184626
3560	"ENSMUSG00000051730.15"	"Mettl5"	chr2	-	69873883	69873935	69879101	69879184	69871731	69871781	69880766	69880948
3561	"ENSMUSG00000020671.9"	"Rab10"	chr12	-	3256866	3257005	3264688	3264749	3253268	3253358	3309291	3309969
3562	"ENSMUSG00000074895.10"	"Eif4e1b"	chr13	+	54784190	54784301	54784353	54784562	54784002	54784101	54784808	54784904
3563	"ENSMUSG00000099083.7"	"Atf7"	chr15	-	102557459	102557578	102563313	102563410	102553783	102553921	102593671	102593740
3564	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	102976354	102976426	102987202	102987274	102966445	102966628	102989619	102989785
3565	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	102991868	102991927	102996583	102996713	102990503	102990642	103038518	103038688
3566	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	102996583	102996713	103038518	103038688	102991868	102991927	103058320	103058386
3567	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	103038518	103038688	103058320	103058392	102996583	102996713	103099956	103100081
3568	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	103038518	103038688	103058320	103058392	102996583	102996713	103205825	103205929
3569	"ENSMUSG00000046709.18"	"Mapk10"	chr5	-	103058320	103058392	103205825	103205940	103038518	103038688	103210889	103211273
3570	"ENSMUSG00000003872.9"	"Lin7b"	chr7	-	45369140	45369350	45369914	45369986	45368303	45368467	45370126	45370245
3571	"ENSMUSG00000034981.9"	"Parm1"	chr5	+	91593817	91594501	91612997	91613076	91517614	91517957	91622932	91626894
3572	"ENSMUSG00000047747.10"	"Rnf150"	chr8	+	83036024	83036121	83042571	83042782	83006329	83006412	83083435	83091268
3573	"ENSMUSG00000044433.16"	"Camsap3"	chr8	+	3599216	3599249	3600357	3600405	3598892	3598988	3600675	3600814
3574	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35692776	35692935	35695281	35695414	35685164	35690942	35703488	35703571
3575	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35692776	35692935	35703488	35703571	35685164	35690942	35707380	35707437
3576	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35692776	35692935	35695281	35695414	35690724	35690942	35707380	35707437
3577	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35695281	35695414	35703488	35703571	35692776	35692935	35707380	35707437
3578	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35722706	35722830	35727289	35727411	35721544	35721679	35729685	35729776
3579	"ENSMUSG00000043671.14"	"Dpy19l3"	chr7	-	35725290	35725436	35727289	35727411	35721544	35721679	35729685	35729755
3580	"ENSMUSG00000034310.8"	"Tmem132d"	chr5	-	127795897	127796103	127864594	127864738	127792348	127792622	127984240	127984424
3581	"ENSMUSG00000034310.8"	"Tmem132d"	chr5	-	128136882	128137029	128268491	128269377	127984240	127984424	128432285	128433077
3582	"ENSMUSG00000043635.12"	"Adamts3"	chr5	-	89694749	89694830	89696002	89696086	89693038	89693202	89698203	89698327
3583	"ENSMUSG00000025470.11"	"Zfp511"	chr7	+	140037219	140037421	140037515	140037640	140036819	140036893	140039325	140039445
3584	"ENSMUSG00000027188.8"	"Pamr1"	chr2	+	102611561	102611779	102614835	102614943	102609861	102609976	102634327	102634540
3585	"ENSMUSG00000029281.13"	"Smr2"	chr5	+	88088177	88088244	88105315	88105382	88086555	88086629	88108518	88109053
