ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1997	"ENSMUSG00000109354.2"	"Olfr706"	chr7	-	106882588	106884829	106882588	106883967	106884786	106884829
1998	"ENSMUSG00000109354.2"	"Olfr706"	chr7	-	106882588	106884829	106882588	106884003	106884786	106884829
1999	"ENSMUSG00000109354.2"	"Olfr706"	chr7	-	106882588	106886837	106882588	106884829	106886450	106886837
2000	"ENSMUSG00000030894.5"	"Tpp1"	chr7	-	105750179	105751729	105750179	105750330	105751589	105751729
2001	"ENSMUSG00000030894.5"	"Tpp1"	chr7	-	105751981	105752196	105751981	105752053	105752170	105752196
2002	"ENSMUSG00000034116.17"	"Vav1"	chr17	+	57279099	57279401	57279099	57279284	57279356	57279401
2003	"ENSMUSG00000028245.15"	"Nsmaf"	chr4	-	6417164	6417877	6417164	6417207	6417745	6417877
2004	"ENSMUSG00000028245.15"	"Nsmaf"	chr4	-	6418471	6421136	6418471	6418523	6420049	6421136
2005	"ENSMUSG00000028245.15"	"Nsmaf"	chr4	-	6420049	6421136	6420049	6420140	6421056	6421136
2006	"ENSMUSG00000050122.19"	"Vwa3b"	chr1	+	37173834	37173946	37173834	37173855	37173856	37173946
2007	"ENSMUSG00000073915.5"	"Olfr676"	chr7	+	105035554	105037750	105035554	105035621	105037371	105037750
2008	"ENSMUSG00000016933.17"	"Plcg1"	chr2	+	160761079	160761466	160761079	160761194	160761304	160761466
2009	"ENSMUSG00000050776.3"	"Olfr1317"	chr2	+	112140332	112140634	112140332	112140453	112140539	112140634
2010	"ENSMUSG00000014767.17"	"Tbp"	chr17	+	15501153	15501357	15501153	15501202	15501311	15501357
2011	"ENSMUSG00000009621.18"	"Vav2"	chr2	-	27269580	27270215	27269580	27269667	27270127	27270215
2012	"ENSMUSG00000021868.7"	"Ppif"	chr14	+	25696003	25698341	25696003	25696092	25698265	25698341
2013	"ENSMUSG00000041423.16"	"Paqr6"	chr3	+	88365027	88365802	88365027	88365103	88365674	88365802
2014	"ENSMUSG00000073956.3"	"Olfr592"	chr7	+	103186568	103192965	103186568	103187537	103188087	103192965
2015	"ENSMUSG00000066268.6"	"Olfr586"	chr7	-	103118402	103124516	103118402	103122919	103124101	103124516
2016	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291714	101291999
2017	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291878	101291999
2018	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101292107	101292424	101292107	101292179	101292353	101292424
2019	"ENSMUSG00000047767.17"	"Atg16l2"	chr7	-	101296507	101297008	101296507	101296573	101296756	101297008
2020	"ENSMUSG00000038429.10"	"Usp5"	chr6	-	124816983	124817471	124816983	124817068	124817317	124817471
2021	"ENSMUSG00000033685.13"	"Ucp2"	chr7	+	100494213	100496948	100494213	100494375	100496725	100496948
2022	"ENSMUSG00000032942.14"	"Ucp3"	chr7	+	100479373	100480681	100479373	100479592	100480085	100480681
2023	"ENSMUSG00000032942.14"	"Ucp3"	chr7	+	100480085	100480681	100480085	100480287	100480480	100480681
2024	"ENSMUSG00000003199.16"	"Mpnd"	chr17	+	56012270	56012492	56012270	56012343	56012415	56012492
2025	"ENSMUSG00000035165.14"	"Kcne3"	chr7	+	100182681	100183074	100182681	100182823	100182991	100183074
2026	"ENSMUSG00000023947.8"	"Nfkbie"	chr17	+	45558494	45559430	45558494	45558597	45559207	45559430
2027	"ENSMUSG00000002550.16"	"Uck1"	chr2	-	32258276	32258667	32258276	32258419	32258570	32258667
2028	"ENSMUSG00000013338.16"	"Fer1l4"	chr2	-	156019530	156019985	156019530	156019631	156019704	156019985
2029	"ENSMUSG00000013338.16"	"Fer1l4"	chr2	-	156019530	156020583	156019530	156019985	156020341	156020583
2030	"ENSMUSG00000020782.18"	"Llgl2"	chr11	+	115854546	115855105	115854546	115854575	115855062	115855105
2031	"ENSMUSG00000046295.13"	"Ankle1"	chr8	+	71406678	71407749	71406678	71406784	71406861	71407749
2032	"ENSMUSG00000046295.13"	"Ankle1"	chr8	+	71406861	71407749	71406861	71406973	71407212	71407749
2033	"ENSMUSG00000046295.13"	"Ankle1"	chr8	+	71406861	71407749	71406861	71406973	71407272	71407749
2034	"ENSMUSG00000024002.18"	"Brd4"	chr17	-	32198030	32198562	32198030	32198274	32198356	32198562
2035	"ENSMUSG00000024002.18"	"Brd4"	chr17	-	32198895	32199270	32198895	32199058	32199157	32199270
2036	"ENSMUSG00000035623.14"	"Rsf1"	chr7	+	97669768	97670882	97669768	97669873	97670802	97670882
2037	"ENSMUSG00000041343.19"	"Ankrd42"	chr7	-	92610243	92610650	92610243	92610371	92610544	92610650
2038	"ENSMUSG00000092354.7"	"Gm20548"	chr5	+	101841750	101842073	101841750	101841843	101841970	101842073
2039	"ENSMUSG00000029716.13"	"Tfr2"	chr5	+	137583404	137584066	137583404	137583632	137583925	137584066
2040	"ENSMUSG00000040703.11"	"Cyp2s1"	chr7	-	25802474	25804057	25802474	25803759	25803915	25804057
2041	"ENSMUSG00000023977.15"	"Ubr2"	chr17	-	46980319	46981442	46980319	46980418	46981353	46981442
2042	"ENSMUSG00000091239.2"	"Vmn2r76"	chr7	-	86229788	86231270	86229788	86229986	86230981	86231270
2043	"ENSMUSG00000091239.2"	"Vmn2r76"	chr7	-	86229788	86231270	86229788	86230595	86230981	86231270
2044	"ENSMUSG00000026672.11"	"Optn"	chr2	-	5020641	5021481	5020641	5021228	5021322	5021481
2045	"ENSMUSG00000040434.16"	"Large2"	chr2	-	92365626	92366068	92365626	92365822	92365918	92366068
2046	"ENSMUSG00000040434.16"	"Large2"	chr2	-	92370565	92370893	92370565	92370663	92370738	92370893
2047	"ENSMUSG00000002393.14"	"Nr2f6"	chr8	-	71375502	71375790	71375502	71375568	71375748	71375790
2048	"ENSMUSG00000070459.6"	"Olfr290"	chr7	+	84915758	84920861	84915758	84919659	84920084	84920861
2049	"ENSMUSG00000024565.10"	"Sall3"	chr18	-	80971180	80974629	80971180	80971521	80971737	80974629
2050	"ENSMUSG00000062818.7"	"Vmn1r51"	chr6	+	90124656	90132264	90124656	90124765	90128232	90132264
2051	"ENSMUSG00000062818.7"	"Vmn1r51"	chr6	+	90124656	90132264	90124656	90124765	90128425	90132264
2052	"ENSMUSG00000006342.15"	"Susd2"	chr10	-	75639833	75640657	75639833	75640102	75640188	75640657
2053	"ENSMUSG00000006342.15"	"Susd2"	chr10	-	75640188	75640657	75640188	75640274	75640455	75640657
2054	"ENSMUSG00000027514.14"	"Zbp1"	chr2	-	173210535	173212266	173210535	173210733	173212098	173212266
2055	"ENSMUSG00000033475.15"	"Tomm6"	chr17	-	47686739	47687288	47686739	47687062	47687187	47687288
2056	"ENSMUSG00000045795.10"	"Whamm"	chr7	+	81593651	81594120	81593651	81593718	81594012	81594120
2057	"ENSMUSG00000038886.10"	"Man2a2"	chr7	-	80369592	80370929	80369592	80369745	80370731	80370929
2058	"ENSMUSG00000017652.16"	"Cd40"	chr2	+	165069628	165069848	165069628	165069715	165069816	165069848
2059	"ENSMUSG00000022475.19"	"Hdac7"	chr15	-	97800694	97802125	97800694	97800802	97802075	97802125
2060	"ENSMUSG00000030470.15"	"Csrp3"	chr7	-	48833738	48835635	48833738	48833871	48835466	48835635
2061	"ENSMUSG00000031505.11"	"Naxd"	chr8	+	11509321	11509557	11509321	11509372	11509452	11509557
2062	"ENSMUSG00000039176.17"	"Polg"	chr7	-	79449381	79450037	79449381	79449534	79449948	79450037
2063	"ENSMUSG00000039176.17"	"Polg"	chr7	-	79451859	79452229	79451859	79452028	79452106	79452229
2064	"ENSMUSG00000039176.17"	"Polg"	chr7	-	79454038	79454711	79454038	79454174	79454593	79454711
2065	"ENSMUSG00000026201.12"	"Stk16"	chr1	+	75212599	75213006	75212599	75212733	75212885	75213006
2066	"ENSMUSG00000013033.16"	"Adgrl1"	chr8	+	83937196	83937557	83937196	83937325	83937460	83937557
2067	"ENSMUSG00000030214.7"	"Plbd1"	chr6	-	136616926	136617402	136616926	136617067	136617201	136617402
2068	"ENSMUSG00000078671.11"	"Chd2"	chr7	-	73441585	73441799	73441585	73441679	73441768	73441799
2069	"ENSMUSG00000073702.11"	"Rpl31"	chr1	+	39367928	39368255	39367928	39368006	39368148	39368255
2070	"ENSMUSG00000073702.11"	"Rpl31"	chr1	+	39370953	39371366	39370953	39371066	39371301	39371366
2071	"ENSMUSG00000021012.16"	"Zc3h14"	chr12	+	98785317	98785741	98785317	98785406	98785634	98785741
2072	"ENSMUSG00000037379.7"	"Spon2"	chr5	-	33216332	33216820	33216332	33216524	33216596	33216820
2073	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717572	88717658
2074	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717601	88717658
2075	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726068	88726279	88726471
2076	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726179	88726279	88726471
2077	"ENSMUSG00000070436.12"	"Serpinh1"	chr7	-	99352881	99353114	99352881	99352965	99353052	99353114
2078	"ENSMUSG00000030512.13"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665
2079	"ENSMUSG00000020048.13"	"Hsp90b1"	chr10	-	86691628	86692295	86691628	86691748	86692139	86692295
2080	"ENSMUSG00000001622.15"	"Csn3"	chr5	+	87927571	87929254	87927571	87927633	87928269	87929254
2081	"ENSMUSG00000059610.5"	"Olfr222"	chr11	-	59570254	59572180	59570254	59571758	59572000	59572180
2082	"ENSMUSG00000017837.12"	"Nkiras2"	chr11	+	100624942	100625184	100624942	100625016	100625108	100625184
2083	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57137281	57137585	57137281	57137374	57137468	57137585
2084	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57139499	57139964	57139499	57139708	57139869	57139964
2085	"ENSMUSG00000032295.15"	"Man2c1"	chr9	+	57141563	57141915	57141563	57141712	57141805	57141915
2086	"ENSMUSG00000090966.2"	"Vmn2r116"	chr17	+	23384603	23386200	23384603	23384999	23385629	23386200
2087	"ENSMUSG00000090966.2"	"Vmn2r116"	chr17	+	23384603	23386200	23384603	23384999	23385911	23386200
2088	"ENSMUSG00000090966.2"	"Vmn2r116"	chr17	+	23384603	23386200	23384603	23384999	23386021	23386200
2089	"ENSMUSG00000090966.2"	"Vmn2r116"	chr17	+	23386601	23388986	23386601	23387414	23388758	23388986
2090	"ENSMUSG00000090966.2"	"Vmn2r116"	chr17	+	23386601	23388986	23386601	23387414	23388878	23388986
2091	"ENSMUSG00000026999.14"	"Nup35"	chr2	+	80655948	80657353	80655948	80656077	80657188	80657353
2092	"ENSMUSG00000091076.2"	"Vmn2r115"	chr17	+	23347817	23357083	23347817	23348045	23356959	23357083
2093	"ENSMUSG00000114982.1"	"Vmn1r14"	chr6	+	57233405	57240885	57233405	57237504	57238041	57240885
2094	"ENSMUSG00000058030.5"	"Vmn1r237"	chr17	+	21312284	21314912	21312284	21312423	21313637	21314912
2095	"ENSMUSG00000035713.15"	"Usp35"	chr7	-	97311352	97312625	97311352	97311874	97312251	97312625
2096	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23132096	23132634	23132096	23132471	23132561	23132634
2097	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23132096	23132634	23132096	23132483	23132561	23132634
2098	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23148280	23149688	23148280	23148400	23149621	23149688
2099	"ENSMUSG00000075104.3"	"Olfr1219"	chr2	-	89072240	89077776	89072240	89075453	89077598	89077776
2100	"ENSMUSG00000026176.13"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74393796	74393901
2101	"ENSMUSG00000022685.9"	"Parn"	chr16	-	13664655	13665981	13664655	13664737	13665901	13665981
2102	"ENSMUSG00000033790.11"	"Tubgcp5"	chr7	+	55825579	55826321	55825579	55825705	55826232	55826321
2103	"ENSMUSG00000029055.17"	"Plch2"	chr4	-	154983366	154985392	154983366	154984965	154985365	154985392
2104	"ENSMUSG00000029055.17"	"Plch2"	chr4	-	154985365	154987016	154985365	154985392	154986214	154987016
2105	"ENSMUSG00000029055.17"	"Plch2"	chr4	-	154985365	154987016	154985365	154985392	154986718	154987016
2106	"ENSMUSG00000053519.17"	"Kcnip1"	chr11	-	33643295	33645627	33643295	33643366	33644498	33645627
2107	"ENSMUSG00000053519.17"	"Kcnip1"	chr11	-	33644498	33645627	33644498	33644568	33645502	33645627
2108	"ENSMUSG00000006763.14"	"Saal1"	chr7	-	46699635	46701961	46699635	46699718	46701780	46701961
2109	"ENSMUSG00000033961.16"	"Zfp446"	chr7	+	12981845	12983396	12981845	12981927	12982118	12983396
2110	"ENSMUSG00000059070.16"	"Rpl18"	chr7	+	45719528	45720018	45719528	45719636	45719919	45720018
2111	"ENSMUSG00000030824.17"	"Nucb1"	chr7	-	45495221	45495613	45495221	45495314	45495554	45495613
2112	"ENSMUSG00000050708.16"	"Ftl1"	chr7	-	45459083	45459230	45459083	45459122	45459191	45459230
2113	"ENSMUSG00000118462.1"	"AC151602.1"	chr7	+	45419709	45421382	45419709	45419828	45420042	45421382
2114	"ENSMUSG00000118462.1"	"AC151602.1"	chr7	+	45419709	45421382	45419709	45419828	45421314	45421382
2115	"ENSMUSG00000063511.11"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45381824	45383184
2116	"ENSMUSG00000063511.11"	"Snrnp70"	chr7	-	45380716	45383184	45380716	45380818	45383124	45383184
2117	"ENSMUSG00000039623.13"	"Ap5z1"	chr5	+	142470393	142472384	142470393	142470556	142472202	142472384
2118	"ENSMUSG00000070570.5"	"Slc17a7"	chr7	+	45172057	45173002	45172057	45172190	45172891	45173002
2119	"ENSMUSG00000110206.1"	"Flt3l"	chr7	-	45132227	45134026	45132227	45132412	45133881	45134026
2120	"ENSMUSG00000110206.1"	"Flt3l"	chr7	-	45132227	45134026	45132227	45132412	45133897	45134026
2121	"ENSMUSG00000023084.11"	"Lrrc71"	chr3	-	87740974	87741529	87740974	87741063	87741435	87741529
2122	"ENSMUSG00000074129.14"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127087	45127208	45127274
2123	"ENSMUSG00000074129.14"	"Rpl13a"	chr7	-	45126990	45127274	45126990	45127092	45127208	45127274
2124	"ENSMUSG00000060279.14"	"Ap2a1"	chr7	-	44902748	44903056	44902748	44902838	44902973	44903056
2125	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44863534	44864487	44863534	44863624	44864382	44864487
2126	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44863534	44864487	44863534	44863732	44864382	44864487
2127	"ENSMUSG00000038502.17"	"Ptov1"	chr7	-	44864761	44865002	44864761	44864835	44864912	44865002
2128	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44858452	44858749
2129	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44859722	44859945	44859722	44859802	44859887	44859945
2130	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842185	44842300
2131	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842202	44842300
2132	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44842815	44843111	44842815	44842916	44842994	44843111
2133	"ENSMUSG00000064127.13"	"Med14"	chrX	-	12706298	12706692	12706298	12706445	12706531	12706692
2134	"ENSMUSG00000038695.13"	"Josd2"	chr7	+	44470858	44471307	44470858	44470987	44471233	44471307
2135	"ENSMUSG00000008028.15"	"1700008O03Rik"	chr7	-	44362651	44363015	44362651	44362772	44362942	44363015
2136	"ENSMUSG00000027669.14"	"Gnb4"	chr3	-	32589708	32590063	32589708	32589910	32589996	32590063
2137	"ENSMUSG00000030468.12"	"Siglecg"	chr7	+	43409242	43410556	43409242	43409521	43410508	43410556
2138	"ENSMUSG00000030468.12"	"Siglecg"	chr7	+	43409242	43411461	43409242	43411206	43411413	43411461
2139	"ENSMUSG00000030468.12"	"Siglecg"	chr7	+	43411561	43412174	43411561	43411819	43411889	43412174
2140	"ENSMUSG00000039187.16"	"Fanci"	chr7	+	79448819	79449180	79448819	79448915	79449072	79449180
2141	"ENSMUSG00000056383.10"	"AI987944"	chr7	-	41372922	41375374	41372922	41374044	41375066	41375374
2142	"ENSMUSG00000020329.12"	"Polrmt"	chr10	-	79736366	79736614	79736366	79736443	79736522	79736614
2143	"ENSMUSG00000020329.12"	"Polrmt"	chr10	-	79737263	79737509	79737263	79737362	79737456	79737509
2144	"ENSMUSG00000020329.12"	"Polrmt"	chr10	-	79737263	79737886	79737263	79737713	79737799	79737886
2145	"ENSMUSG00000020329.12"	"Polrmt"	chr10	-	79738030	79738804	79738030	79738210	79738681	79738804
2146	"ENSMUSG00000049659.15"	"Aftph"	chr11	-	20696750	20698373	20696750	20696831	20698312	20698373
2147	"ENSMUSG00000042099.16"	"Kank3"	chr17	+	33822285	33822917	33822285	33822375	33822674	33822917
2148	"ENSMUSG00000007850.16"	"Hnrnph1"	chr11	+	50379467	50379964	50379467	50379623	50379820	50379964
2149	"ENSMUSG00000007850.16"	"Hnrnph1"	chr11	+	50379467	50379964	50379467	50379568	50379868	50379964
2150	"ENSMUSG00000007850.16"	"Hnrnph1"	chr11	+	50379820	50382715	50379820	50379964	50382536	50382715
2151	"ENSMUSG00000079491.9"	"H2-T10"	chr17	-	36120184	36120432	36120184	36120290	36120301	36120432
2152	"ENSMUSG00000022463.8"	"Srebf2"	chr15	+	82169737	82170154	82169737	82169818	82169938	82170154
2153	"ENSMUSG00000022463.8"	"Srebf2"	chr15	+	82169737	82171283	82169737	82170154	82171101	82171283
2154	"ENSMUSG00000003360.15"	"Ddx23"	chr15	-	98650143	98650818	98650143	98650289	98650592	98650818
2155	"ENSMUSG00000005481.18"	"Ddx39"	chr8	+	83721733	83722361	83721733	83721852	83722229	83722361
2156	"ENSMUSG00000061410.6"	"Zcchc14"	chr8	-	121609079	121609315	121609079	121609134	121609220	121609315
2157	"ENSMUSG00000030142.10"	"Clec4e"	chr6	-	123286207	123286518	123286207	123286359	123286431	123286518
2158	"ENSMUSG00000030142.10"	"Clec4e"	chr6	-	123286207	123288989	123286207	123286359	123288893	123288989
2159	"ENSMUSG00000030142.10"	"Clec4e"	chr6	-	123286207	123288989	123286207	123286518	123288893	123288989
2160	"ENSMUSG00000027425.18"	"Kat14"	chr2	+	144406622	144407676	144406622	144406711	144407311	144407676
2161	"ENSMUSG00000084957.3"	"Bbip1"	chr19	-	53932129	53933570	53932129	53932205	53933490	53933570
2162	"ENSMUSG00000001248.15"	"Gramd1a"	chr7	-	31134413	31135739	31134413	31134517	31135525	31135739
2163	"ENSMUSG00000001248.15"	"Gramd1a"	chr7	-	31134413	31135739	31134413	31134517	31135596	31135739
2164	"ENSMUSG00000001248.15"	"Gramd1a"	chr7	-	31134413	31135739	31134413	31134517	31135707	31135739
2165	"ENSMUSG00000071337.11"	"Tia1"	chr6	+	86418877	86420411	86418877	86418932	86420323	86420411
2166	"ENSMUSG00000071337.11"	"Tia1"	chr6	+	86423605	86424420	86423605	86423671	86424344	86424420
2167	"ENSMUSG00000061393.14"	"Acvr2b"	chr9	+	119428200	119428568	119428200	119428352	119428424	119428568
2168	"ENSMUSG00000033857.12"	"Engase"	chr11	+	118485756	118486553	118485756	118485905	118486444	118486553
2169	"ENSMUSG00000033857.12"	"Engase"	chr11	+	118485756	118486553	118485756	118485905	118486447	118486553
2170	"ENSMUSG00000003031.14"	"Cdkn1b"	chr6	+	134921955	134925513	134921955	134922083	134924242	134925513
2171	"ENSMUSG00000078762.10"	"Haus5"	chr7	-	30659062	30659413	30659062	30659126	30659288	30659413
2172	"ENSMUSG00000109378.1"	"Gm49396"	chr7	+	30566748	30567500	30566748	30566936	30567142	30567500
2173	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494211	30494350
2174	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494294	30494350
2175	"ENSMUSG00000036892.12"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494298	30494350
2176	"ENSMUSG00000006649.17"	"Nphs1"	chr7	+	30481641	30481816	30481641	30481666	30481740	30481816
2177	"ENSMUSG00000039205.16"	"Ciz1"	chr2	+	32370863	32371408	32370863	32371101	32371248	32371408
2178	"ENSMUSG00000039205.16"	"Ciz1"	chr2	+	32370863	32371408	32370863	32371113	32371248	32371408
2179	"ENSMUSG00000039205.16"	"Ciz1"	chr2	+	32374341	32375572	32374341	32374466	32375484	32375572
2180	"ENSMUSG00000039205.16"	"Ciz1"	chr2	+	32376265	32377362	32376265	32376427	32377292	32377362
2181	"ENSMUSG00000036931.15"	"Nfkbid"	chr7	+	30425708	30426021	30425708	30425855	30425969	30426021
2182	"ENSMUSG00000001229.9"	"Dpp9"	chr17	-	56205452	56205870	56205452	56205621	56205696	56205870
2183	"ENSMUSG00000042831.13"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30309985	30310054
2184	"ENSMUSG00000042831.13"	"Alkbh6"	chr7	+	30309480	30310054	30309480	30309559	30310027	30310054
2185	"ENSMUSG00000042831.13"	"Alkbh6"	chr7	+	30312236	30312707	30312236	30312388	30312505	30312707
2186	"ENSMUSG00000042831.13"	"Alkbh6"	chr7	+	30312236	30312707	30312236	30312388	30312590	30312707
2187	"ENSMUSG00000025221.16"	"Kcnip2"	chr19	-	45796278	45797186	45796278	45796332	45797090	45797186
2188	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4768744	4768967	4769639	4769795
2189	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769795	4768744	4769018	4769639	4769795
2190	"ENSMUSG00000050357.9"	"Carmil2"	chr8	+	105695651	105696897	105695651	105695774	105696860	105696897
2191	"ENSMUSG00000019738.15"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536
2192	"ENSMUSG00000019738.15"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981
2193	"ENSMUSG00000099689.6"	"Zfp383"	chr7	+	29912168	29912685	29912168	29912295	29912589	29912685
2194	"ENSMUSG00000050855.16"	"Zfp940"	chr7	-	29846468	29846960	29846468	29846564	29846833	29846960
2195	"ENSMUSG00000038637.15"	"Lrrc56"	chr7	+	141196981	141198361	141196981	141197169	141198273	141198361
2196	"ENSMUSG00000030603.16"	"Psmc4"	chr7	-	28042338	28042726	28042338	28042507	28042649	28042726
2197	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29184678	29185090	29184678	29184768	29184994	29185090
2198	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29185187	29185593	29185187	29185251	29185436	29185593
2199	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29189946	29190789	29189946	29190027	29190212	29190789
2200	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29190212	29190635	29190212	29190331	29190436	29190635
2201	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29190212	29190789	29190212	29190635	29190726	29190789
2202	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29198112	29198408	29198112	29198220	29198348	29198408
